SKU,Store,Pallet ID,Item ID,UPC,Description,Main Category,Subcategory,Brand,Model,Size,Color,Quantity,Appx. EXT Retail,Appx. Unit Retail,Approx. EXT Wholesale Value,Approx. Unit Wholesale Value,Your Price %,Your EXT Price,Your Unit Price $,% of Load QTY,% of Load $$,Notes
"LULU-LN-SHOES","","","43933695-2-button-black-asian-m-is-eur-xs","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Black / 35","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-black-asian-3xl-is-eur-xl","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Black / 41","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-black-asian-4xl-is-eur-2xl","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Black / 43","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-m-is-eur-xs","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Blue / 35","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-l-is-eur-s","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Blue / 36","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-xl-is-eur-m","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Blue / 38","2","0.00","0.00","128.00","64.00","10.00","12.80","6.40","0.0008","0.000818",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-xl-is-eur-m-mod","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Blue / 38","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-xxl-is-eur-l","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Blue / 40","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-4xl-is-eur-2xl","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Blue / 43","2","0.00","0.00","128.00","64.00","10.00","12.80","6.40","0.0008","0.000818",""
"LULU-LN-SHOES","","","43933695-2-button-bao-lan-asian-4xl-is-eur-2xl-mod","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Blue / 43","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-wine-red-asian-l-is-eur-s","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Burgundy / 36","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-wine-red-asian-xxl-is-eur-l","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Burgundy / 40","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-cao-huang-asian-m-is-eur-xs","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Gold / 35","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-cao-huang-asian-xxl-is-eur-l","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Gold / 40","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-dark-gray-asian-l-is-eur-s","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Gray / 36","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-dark-gray-asian-3xl-is-eur-xl","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","Gray / 41","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-orange-asian-l-is-eur-s","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Orange / 36","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-orange-asian-xl-is-eur-m","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Orange / 38","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-orange-asian-xxl-is-eur-l","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Orange / 40","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-orange-asian-3xl-is-eur-xl","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Orange / 41","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-purple-asian-xxl-is-eur-l","","ExoticaLux Acetate Blazer Pants Suit Set","men suits","","","","","Purple / 40","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","43933695-2-button-white-asian-xl-is-eur-m","","ExoticaLux Acetate Blazer Pants Suit Set","Men Suits","","","","","White / 38","1","0.00","0.00","64.00","64.00","10.00","6.40","6.40","0.0004","0.000409",""
"LULU-LN-SHOES","","","PF14-Green-L","","ExoticaLux Chic Blend High Top Suit","Men Suits","","","","","Green / 40","1","0.00","0.00","44.00","44.00","10.00","4.40","4.40","0.0004","0.000281",""
"LULU-LN-SHOES","","","PF19-Blue-S","","ExoticaLux Chic Blend High Top Suit 2","men suits","","","","","Blue / 37","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","PF20-wine red-L","","ExoticaLux Chic Blend High Top Suit 3","Men Suits","","","","","Red / 40","1","0.00","0.00","44.00","44.00","10.00","4.40","4.40","0.0004","0.000281",""
"LULU-LN-SHOES","","","PF41-Black-6XL","","ExoticaLux Chic Skinny Suit","Men Suits","","","","","Black / 50","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","PF41-Blue-M","","ExoticaLux Chic Skinny Suit","Men Suits","","","","","Blue / 38","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","PF41-Gray-6XL","","ExoticaLux Chic Skinny Suit","Men Suits","","","","","Gray / 50","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","PF41-White-M","","ExoticaLux Chic Skinny Suit","Men Suits","","","","","White / 38","1","0.00","0.00","54.00","54.00","10.00","5.40","5.40","0.0004","0.000345",""
"LULU-LN-SHOES","","","PF43-Blue-L","","ExoticaLux Chic Skinny Suit 3","Men Suits","","","","","Blue / 39","1","0.00","0.00","60.27","60.27","10.00","6.03","6.03","0.0004","0.000385",""
"LULU-LN-SHOES","","","PF56-Gray-XXL","","ExoticaLux Chic Skinny Suit 5","Men Suits","","","","","Gray / 42","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF56-Gray-XXL","","ExoticaLux Chic Skinny Suit 5","men suits","","","","","Gray / 42","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF202-Blue-M","","ExoticaLux Chic Skinny Zipper Fly 3 Piece Suit","men suits","","","","","Blue / 38","1","0.00","0.00","64.78","64.78","10.00","6.48","6.48","0.0004","0.000414",""
"LULU-LN-SHOES","","","14782825-purple-6.5","","ExoticaLux Genuine Leather Smart Slip-on Dress Shoes","men dress shoes","","","","","Purple / 6.5","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","PF175-Gray-XL","","ExoticaLux Luxe Skinny Suit","Men Suits","","","","","Gray / 43","1","0.00","0.00","75.61","75.61","10.00","7.56","7.56","0.0004","0.000483",""
"LULU-LN-SHOES","","","PF178-Yellow-L","","ExoticaLux Skinny 3-Piece Suit","Men Suits","","","","","Yellow / 40","1","0.00","0.00","69.00","69.00","10.00","6.90","6.90","0.0004","0.000441",""
"LULU-LN-SHOES","","","PF12-Dark Gray-L","","ExoticaLux Skinny Fit 3 Piece Suit","men suits","","","","","Gray / 40","1","0.00","0.00","55.15","55.15","10.00","5.52","5.52","0.0004","0.000353",""
"LULU-LN-SHOES","","","PF29-Brown-M","","ExoticaLux Skinny Fit High Top Suit 2","men suits","","","","","Brown / 38","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF29-Brown-XL","","ExoticaLux Skinny Fit High Top Suit 2","men suits","","","","","Brown / 41","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF29-Brown-XXL","","ExoticaLux Skinny Fit High Top Suit 2","men suits","","","","","Brown / 42","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF29-Brown-4XL","","ExoticaLux Skinny Fit High Top Suit 2","Men Suits","","","","","Brown / 45","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF29-Gray-M","","ExoticaLux Skinny Fit High Top Suit 2","Men Suits","","","","","Gray / 38","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","6582668001334-Burgundy-11","","ExoticaLux Square Toe Oxford Shoes","men dress shoes","","","","","Burgundy / 11","1","0.00","0.00","70.70","70.70","10.00","7.07","7.07","0.0004","0.000452",""
"LULU-LN-SHOES","","","6582668001334-Burgundy-5.5","","ExoticaLux Square Toe Oxford Shoes","Men Dress Shoes","","","","","Burgundy / 5.5","1","0.00","0.00","70.70","70.70","10.00","7.07","7.07","0.0004","0.000452",""
"LULU-LN-SHOES","","","PF38-Red-XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit","men suits","","","","","Red / 41","1","0.00","0.00","60.00","60.00","10.00","6.00","6.00","0.0004","0.000383",""
"LULU-LN-SHOES","","","PF47-Black-M","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 2","Men Suits","","","","","Black / 38","1","0.00","0.00","60.10","60.10","10.00","6.01","6.01","0.0004","0.000384",""
"LULU-LN-SHOES","","","PF47-Black-M","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 2","men suits","","","","","Black / 38","2","0.00","0.00","120.20","60.10","10.00","12.02","6.01","0.0008","0.000768",""
"LULU-LN-SHOES","","","PF47-Black-L","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 2","Men Suits","","","","","Black / 39","1","0.00","0.00","60.10","60.10","10.00","6.01","6.01","0.0004","0.000384",""
"LULU-LN-SHOES","","","PF48-Khaki-XXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 3","Men Suits","","","","","Khaki / 42","1","0.00","0.00","72.00","72.00","10.00","7.20","7.20","0.0004","0.000460",""
"LULU-LN-SHOES","","","PF54-Black-XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Black / 41","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Blue-M","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","Men Suits","","","","","Blue / 38","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Blue-XXXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Blue / 44","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Blue-4XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","Men Suits","","","","","Blue / 46","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Blue-4XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Blue / 46","2","0.00","0.00","118.00","59.00","10.00","11.80","5.90","0.0008","0.000754",""
"LULU-LN-SHOES","","","PF54-Light Grey-L","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Gray / 39","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Light Grey-XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Gray / 41","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Light Grey-XXXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","Gray / 44","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Light Grey-4XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","Men Suits","","","","","Gray / 46","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Off-white-XXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","White / 42","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Off-white-XXXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","Men Suits","","","","","White / 44","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF54-Off-white-XXXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 7","men suits","","","","","White / 44","1","0.00","0.00","59.00","59.00","10.00","5.90","5.90","0.0004","0.000377",""
"LULU-LN-SHOES","","","PF55-Dark Gray-XXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 8","men suits","","","","","Multi-Color / 42","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF55-Dark Gray-5XL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 8","men suits","","","","","Multi-Color / 48","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF55-Red-XXL","","ExoticaLuxe Chic Skinny Zipper Fly 3-Piece Suit 8","men suits","","","","","Red / 42","1","0.00","0.00","74.00","74.00","10.00","7.40","7.40","0.0004","0.000473",""
"LULU-LN-SHOES","","","HH948-White-44","","Exoticade Luxalon Prestige Knee Highs","Women Boots","","","","","White / 11","1","0.00","0.00","66.83","66.83","10.00","6.68","6.68","0.0004","0.000427",""
"LULU-LN-SHOES","","","HH954-Apricot-40","","Exoticade Snakara Event Stilettos","Women Heels","","","","","Apricot / 9","1","0.00","0.00","42.10","42.10","10.00","4.21","4.21","0.0004","0.000269",""
"LULU-LN-SHOES","","","13262743-brown-45","","Exquisite CrocLeather Pointed Toe Oxfords","men dress shoes","","","","","Coffee / 11","1","0.00","0.00","75.38","75.38","10.00","7.54","7.54","0.0004","0.000482",""
"LULU-LN-SHOES","","","6840662687798-Apricot-9","","Exquisite Pointed Toe High Heeled Boots","women boots","","","","","Apricot / 9","1","0.00","0.00","68.70","68.70","10.00","6.87","6.87","0.0004","0.000439",""
"LULU-LN-SHOES","","","6635145953334-Black-11","","Exquisite Snakeskin Pointed Toe Ankle Zipper Boots","men boots","","","","","Black / 11","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","PF25-Light Grey-L","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 2","Men Suits","","","","","Gray / 40","1","0.00","0.00","79.00","79.00","10.00","7.90","7.90","0.0004","0.000505",""
"LULU-LN-SHOES","","","PF27-Grey-L","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 3","Men Suits","","","","","Gray / 40","1","0.00","0.00","74.13","74.13","10.00","7.41","7.41","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF27-Grey-XXXL","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 3","men suits","","","","","Gray / 46","1","0.00","0.00","74.13","74.13","10.00","7.41","7.41","0.0004","0.000473",""
"LULU-LN-SHOES","","","PF28-Blue-M","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 4","Men Suits","","","","","Blue / 39","1","0.00","0.00","79.00","79.00","10.00","7.90","7.90","0.0004","0.000505",""
"LULU-LN-SHOES","","","PF28-Blue-M","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 4","men suits","","","","","Blue / 39","1","0.00","0.00","79.00","79.00","10.00","7.90","7.90","0.0004","0.000505",""
"LULU-LN-SHOES","","","PF28-Blue-L","","ExquisiteBlend Skinny Zipper Fly 3 Piece Suit 4","Men Suits","","","","","Blue / 41","1","0.00","0.00","79.00","79.00","10.00","7.90","7.90","0.0004","0.000505",""
"LULU-LN-SHOES","","","48952118-black-10","","Extravagant CrocLuxe Glossy Patent Leather Loafers","Men Casual Shoes","","","","","Black / 10","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-black-11","","Extravagant CrocLuxe Glossy Patent Leather Loafers","men loafers","","","","","Black / 11","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-black-12-5","","Extravagant CrocLuxe Glossy Patent Leather Loafers","men loafers","","","","","Black / 12.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-blue-10","","Extravagant CrocLuxe Glossy Patent Leather Loafers","Men Casual Shoes","","","","","Blue / 10","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-blue-10","","Extravagant CrocLuxe Glossy Patent Leather Loafers","","","","","","Blue / 10","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-blue-11","","Extravagant CrocLuxe Glossy Patent Leather Loafers","Men Casual Shoes","","","","","Blue / 11","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","48952118-blue-9-5","","Extravagant CrocLuxe Glossy Patent Leather Loafers","men loafers","","","","","Blue / 9.5","1","0.00","0.00","39.72","39.72","10.00","3.97","3.97","0.0004","0.000254",""
"LULU-LN-SHOES","","","14782711-Gray-9","","Fancy Exotic Pattern Genuine Leather Dress Boots","men boots","","","","","Gray / 9","1","0.00","0.00","65.00","65.00","10.00","6.50","6.50","0.0004","0.000415",""
"LULU-LN-SHOES","","","42193659-1-10","","FantasyGlam Exotic Slip-On Half Dress Shoes","Men Dress Shoes","","","","","Black / 10","1","0.00","0.00","36.91","36.91","10.00","3.69","3.69","0.0004","0.000236",""
"LULU-LN-SHOES","","","42193659-1-8-5","","FantasyGlam Exotic Slip-On Half Dress Shoes","Men Dress Shoes","","","","","Black / 8.5","1","0.00","0.00","36.91","36.91","10.00","3.69","3.69","0.0004","0.000236",""
"LULU-LN-SHOES","","","42193659-1-8-5","","FantasyGlam Exotic Slip-On Half Dress Shoes","men dress shoes","","","","","Black / 8.5","1","0.00","0.00","36.91","36.91","10.00","3.69","3.69","0.0004","0.000236",""
"LULU-LN-SHOES","","","29601438-black","","Fashionable CrocLuxe Convex Crocodile Tote Bag","Women Bags","","","","","Black / 12.59"" W x 4.72","1","0.00","0.00","32.88","32.88","10.00","3.29","3.29","0.0004","0.000210",""
"LULU-LN-SHOES","","","29601438-black","","Fashionable CrocLuxe Convex Crocodile Tote Bag","women totes & shoulderbags","","","","","Black / 12.59"" W x 4.72","1","0.00","0.00","32.88","32.88","10.00","3.29","3.29","0.0004","0.000210",""
"LULU-LN-SHOES","","","29601438-brown","","Fashionable CrocLuxe Convex Crocodile Tote Bag","Women Bags","","","","","Coffee / 12.59"" W x 4.72","1","0.00","0.00","32.88","32.88","10.00","3.29","3.29","0.0004","0.000210",""
"LULU-LN-SHOES","","","XY23-76-Coffee-11","","FashionableCustom Lace-up LuxeBrogue Wedding Shoes","men dress shoes","","","","","Coffee / 11","1","0.00","0.00","64.96","64.96","10.00","6.50","6.50","0.0004","0.000415",""
